collection,technique,dynamic,note,path,ext,source_kind
philharmonia,ordinario,p,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_E5_025_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_E6_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,E7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_E7_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_F#4_025_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_F#5_05_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_F#6_05_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,F#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_F#7_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_F4_05_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_F5_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_F6_025_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,F7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_F7_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_G#3_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_G#4_05_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_G#5_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_G#6_05_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_G3_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_G4_05_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_G5_025_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_G6_05_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,ordinario,p,G7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Phillarmonia\violin\violino piano_arco-normal\violino_piano_arco-normal1\violin_G7_05_piano_arco-normal.mp3,.mp3,ordinario
mcgill,natural_harmonic,mf,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnA5_2.45sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnA5_2.90sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnB5_2.35sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnB6_3.18sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,C#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnC#7_2.86sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnD5_2.96sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnD5_2.99sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnE6_2.52sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnE6_2.54sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnF#6_2.61sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,G#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnG#7_2.34sec.wav,.wav,harmonic
mcgill,natural_harmonic,mf,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_NATURAL\VlnG4_3.10sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,A#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnA#6_3.00sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnA6_2.76sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnB6_2.86sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,C#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnC#7_3.07sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,C7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnC7_3.20sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,D#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnD#7_3.26sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,D7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnD7_3.44sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,E7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnE7_3.04sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,F#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnF#7_3.16sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,F7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnF7_2.97sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnG#6_3.18sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,G#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnG#7_3.60sec.wav,.wav,harmonic
mcgill,artificial_harmonic,mf,G7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN HARMONICS_ARTIFICIAL\VlnG7_3.63sec.wav,.wav,harmonic
mcgill,ordinario,unknown,A#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnA#3_8.58sec.wav,.wav,ordinario
mcgill,ordinario,unknown,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnA#4_5.25sec.wav,.wav,ordinario
mcgill,ordinario,unknown,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnA#5_4.74sec.wav,.wav,ordinario
mcgill,ordinario,unknown,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnA3_8.98sec.wav,.wav,ordinario
mcgill,ordinario,unknown,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnA4opn_5.23sec.wav,.wav,ordinario
mcgill,ordinario,unknown,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnA4stp_4.47sec.wav,.wav,ordinario
mcgill,ordinario,unknown,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnA5_5.88sec.wav,.wav,ordinario
mcgill,ordinario,unknown,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnA6_4.69sec.wav,.wav,ordinario
mcgill,ordinario,unknown,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnB3_9.67sec.wav,.wav,ordinario
mcgill,ordinario,unknown,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnB4_4.15sec.wav,.wav,ordinario
mcgill,ordinario,unknown,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnB5_5.37sec.wav,.wav,ordinario
mcgill,ordinario,unknown,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnB6_4.57sec.wav,.wav,ordinario
mcgill,ordinario,unknown,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnC#4_7.12sec.wav,.wav,ordinario
mcgill,ordinario,unknown,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnC#5_4.99sec.wav,.wav,ordinario
mcgill,ordinario,unknown,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnC#6_5.41sec.wav,.wav,ordinario
mcgill,ordinario,unknown,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnC4_7.69sec.wav,.wav,ordinario
mcgill,ordinario,unknown,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnC5_5.04sec.wav,.wav,ordinario
mcgill,ordinario,unknown,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnC6_4.96sec.wav,.wav,ordinario
mcgill,ordinario,unknown,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnD#4_6.28sec.wav,.wav,ordinario
mcgill,ordinario,unknown,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnD#5_4.83sec.wav,.wav,ordinario
mcgill,ordinario,unknown,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnD#6_4.94sec.wav,.wav,ordinario
mcgill,ordinario,unknown,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnD4opn_7.74sec.wav,.wav,ordinario
mcgill,ordinario,unknown,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnD4stp_7.59sec.wav,.wav,ordinario
mcgill,ordinario,unknown,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnD5_4.63sec.wav,.wav,ordinario
mcgill,ordinario,unknown,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnD6_4.39sec.wav,.wav,ordinario
mcgill,ordinario,unknown,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnE4_5.59sec.wav,.wav,ordinario
mcgill,ordinario,unknown,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnE5opn_5.67sec.wav,.wav,ordinario
mcgill,ordinario,unknown,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnE5stp_5.08sec.wav,.wav,ordinario
mcgill,ordinario,unknown,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnE6_5.12sec.wav,.wav,ordinario
mcgill,ordinario,unknown,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnF#4_4.50sec.wav,.wav,ordinario
mcgill,ordinario,unknown,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnF#5_4.52sec.wav,.wav,ordinario
mcgill,ordinario,unknown,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnF#6_4.59sec.wav,.wav,ordinario
mcgill,ordinario,unknown,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnF4_4.81sec.wav,.wav,ordinario
mcgill,ordinario,unknown,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnF5_5.12sec.wav,.wav,ordinario
mcgill,ordinario,unknown,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnF6_4.40sec.wav,.wav,ordinario
mcgill,ordinario,unknown,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnG#3_9.34sec.wav,.wav,ordinario
mcgill,ordinario,unknown,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnG#4_5.20sec.wav,.wav,ordinario
mcgill,ordinario,unknown,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnG#5_5.11sec.wav,.wav,ordinario
mcgill,ordinario,unknown,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnG#6_4.50sec.wav,.wav,ordinario
mcgill,ordinario,unknown,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnG3_8.79sec.wav,.wav,ordinario
mcgill,ordinario,unknown,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnG4_4.65sec.wav,.wav,ordinario
mcgill,ordinario,unknown,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnG5_4.52sec.wav,.wav,ordinario
mcgill,ordinario,unknown,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_McGill\VIOLIN 1 NON VIBRATO\VlnG6_5.05sec.wav,.wav,ordinario
orchidea,artificial_harmonic,mf,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-A#5-mf-4c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,A#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-A#6-mf-2c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,A#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-A#6-mf-3c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,A#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-A#7-mf-1c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-A5-mf-4c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-A6-mf-2c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-A6-mf-3c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,A7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-A7-mf-1c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,A7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-A7-mf-2c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-B5-mf-4c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-B6-mf-2c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-B6-mf-3c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,B7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-B7-mf-1c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-C#6-mf-4c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,C#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-C#7-mf-2c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,C#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-C#7-mf-3c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-C6-mf-4c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,C7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-C7-mf-2c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,C7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-C7-mf-3c-N.wav,.wav,harmonic
orchidea,artificial_harmonic,mf,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\artificial_harmonic\Vn-art_harm-D#6-mf-3c-N.wav,.wav,harmonic
