collection,instrument,technique,dynamic,note,path,ext,source_kind
philharmonia,vla,ordinario,pp,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_C#5_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_C#6_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,C#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_C#7_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_C4_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_C5_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_C6_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,C7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_C7_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,D#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_D#3_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_D#4_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_D#5_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_D#6_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,D3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_D3_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_D4_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_D5_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_D6_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,E3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_E3_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_E4_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_E5_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,F#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_F#3_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_F#4_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_F#5_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_F#6_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,F3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_F3_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_F4_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_F5_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_F6_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_G#3_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_G#4_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_G#5_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_G#6_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_G3_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_G4_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_G5_1_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,pp,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola pianissimo_arco-normal\viola_pianissimo_arco-normal15\viola_G6_15_pianissimo_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,A#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_A#3_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_A#4_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_A#5_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,A#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_A#6_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_A3_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_A4_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_A5_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_A6_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_B3_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_B4_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_B5_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_B6_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,C#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_C#3_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_C#4_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_C#5_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_C#6_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,C#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_C#7_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,C3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_C3_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_C4_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_C5_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_C6_05_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,C7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_C7_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,D#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_D#3_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_D#4_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_D#5_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_D#6_05_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,D3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_D3_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_D4_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_D5_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_D6_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,D7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_D7_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,E3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_E3_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_E4_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_E5_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_E6_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,F#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_F#3_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_F#5_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_F#6_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,F3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_F3_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_F4_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_F5_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_F6_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_G#3_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_G#4_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_G#5_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_G#6_05_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_G3_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_G4_1_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_G5_15_piano_arco-normal.mp3,.mp3,ordinario
philharmonia,vla,ordinario,p,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLA\Phillarmonia\viola\viola piano_arco-normal\viola_piano_arco-normal15\viola_G6_05_piano_arco-normal.mp3,.mp3,ordinario
mcgill,vla,artificial_harmonic,mf,A#5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaA#5_1.27sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,A5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaA5_1.18sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,B5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaB5_1.48sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,C#5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaC#5_1.54sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,C5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaC5_1.68sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,C6,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaC6_1.49sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,D#5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaD#5_1.43sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,D5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaD5_1.73sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,E5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaE5_1.19sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,F#5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaF#5_1.44sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,F5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaF5_1.78sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,G#5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaG#5_1.38sec.wav,.wav,harmonic
mcgill,vla,artificial_harmonic,mf,G5,D:\CORDAS\McGill\VIOLAS\VIOLA ARTIFICIAL HARMONICS\VlaG5_1.38sec.wav,.wav,harmonic
mcgill,vla,ordinario,unknown,B3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\Vla.B3_4.71sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,B4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\Vla.B4_4.13sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,A#3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaA#3_5.35sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,A#4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaA#4_4.14sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,A3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaA3_4.99sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,A4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaA4opn_4.63sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,C#3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaC#3_5.18sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,C#4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaC#4_4.76sec.wav,.wav,ordinario
