collection,instrument,technique,dynamic,note,path,ext,source_kind,label_raw
orchidea,vlc,ordinario,ff,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-A4-ff-2c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-A5-ff-1c-T13d.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,B2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-B2-ff-3c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,B2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-B2-ff-4c-T11u.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-B3-ff-1c-T11u.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-B3-ff-2c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-B3-ff-3c-T11u.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-B4-ff-1c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-B4-ff-2c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-B5-ff-1c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C#2-ff-4c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C#3-ff-3c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C#3-ff-4c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C#4-ff-1c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C#4-ff-2c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C#4-ff-3c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C#5-ff-1c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C2-ff-4c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C3-ff-3c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C3-ff-4c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C4-ff-1c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C4-ff-2c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C4-ff-3c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C5-ff-1c-T16u.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C5-ff-2c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-C6-ff-1c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D#2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D#2-ff-4c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D#3-ff-2c-T16d.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D#3-ff-3c-T12u.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D#3-ff-4c-T16u.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D#4-ff-1c-T22u.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D#4-ff-2c-T12u.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D#4-ff-3c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D#5-ff-1c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D2-ff-4c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D3-ff-2c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D3-ff-3c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D3-ff-4c-T10d.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D4-ff-1c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D4-ff-2c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D4-ff-3c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-D5-ff-1c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,E2,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-E2-ff-4c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,E3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-E3-ff-2c-N.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,E3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-E3-ff-3c-T11d.wav,.wav,ordinario,ordinario
orchidea,vlc,ordinario,ff,E3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLONCELO\Orchidea_Vlc\Violoncello\ordinario\Orchidea_Vlc_ff\Vc-ord-E3-ff-4c-N.wav,.wav,ordinario,ordinario
